shard,split,video_id,temporal_distance,pairs,mean_full_mae,median_full_mae,mean_human_mae,mean_cloth_mae,mean_skin_mae,mean_full_changed_fraction,mean_human_changed_fraction,mean_cloth_changed_fraction,mean_skin_changed_fraction
Dataset_Shard_0000000_0099999,train,7Uke7HVpaeA,10,50,0.1150748399272561,0.10651082918047905,0.18662739247083665,0.17785009771585464,0.21273980185389518,0.45393973214285716,0.8058501753159836,0.8105098999787665,0.8347396050051821
Dataset_Shard_0000000_0099999,train,7ZUOn2pZRls,1,50,0.05178474923595786,0.0254204161465168,0.11803301259875297,0.11090368762612343,0.14535599566996096,0.18342195471938777,0.55988056709753,0.5113548643123826,0.6944492128922333
Dataset_Shard_0000000_0099999,train,7ZUOn2pZRls,2,50,0.06796374890953302,0.04176248796284199,0.14225598752498628,0.1355885984376073,0.16131085567176343,0.22892498405612244,0.6473778604874545,0.5994754264331568,0.747478110530996
Dataset_Shard_0000000_0099999,train,7ZUOn2pZRls,5,50,0.09126924082636834,0.04435797594487667,0.16594383135437965,0.15918388947844506,0.19085371598601342,0.29477917729591835,0.7514487505612302,0.7144788926828286,0.8450304676515102
Dataset_Shard_0000000_0099999,train,7ZUOn2pZRls,10,50,0.10562522549182177,0.051610905677080154,0.1554722359776497,0.15068552747368813,0.18454884812235833,0.3382900191326531,0.7114962040330002,0.6741721480927356,0.8263643269201921
Dataset_Shard_0000000_0099999,train,7erD56xKJaM,1,50,0.2061487919278443,0.20653414726257324,0.26466658867895604,0.2738806204870343,0.21950905404984952,0.666649394132653,0.7580019997075841,0.7429017843407232,0.8168191042851302
Dataset_Shard_0000000_0099999,train,7erD56xKJaM,2,50,0.25826307248324154,0.27189700305461884,0.32768444299697874,0.34954268351197243,0.26721354603767394,0.8071029974489796,0.8725694023942785,0.8659500097377568,0.9060667807047713
Dataset_Shard_0000000_0099999,train,7erD56xKJaM,5,50,0.27473109945654867,0.2861805409193039,0.32648135483264923,0.3454673358798027,0.2856659282743931,0.8535367506377551,0.9019782656566047,0.8910820978851732,0.9426310752608487
Dataset_Shard_0000000_0099999,train,7erD56xKJaM,10,50,0.2858684575557709,0.27945971488952637,0.32738805800676346,0.3360292820632458,0.31559824019670485,0.8718809789540817,0.9105008667603833,0.8980077541324403,0.9452101931054134
Dataset_Shard_0000000_0099999,train,7nFvvB200qQ,1,50,0.053177012633532285,0.04196144826710224,0.11895857557654381,0.11273232631385327,0.1332589314877987,0.22564971301020406,0.5495379298598649,0.48807331925058206,0.633553885483868
Dataset_Shard_0000000_0099999,train,7nFvvB200qQ,2,50,0.061872787345200776,0.04809986613690853,0.13670678839087486,0.135058330334723,0.14454635687172412,0.24352997448979594,0.5937509458453868,0.5665089310185862,0.6582373982906428
Dataset_Shard_0000000_0099999,train,7nFvvB200qQ,5,50,0.077861233279109,0.04871099442243576,0.16636019170284272,0.16153597332537173,0.17636315807700156,0.30269730548469387,0.6642947586452225,0.6215089192078314,0.7401730516638687
Dataset_Shard_0000000_0099999,train,7nFvvB200qQ,10,50,0.09842491243034601,0.06666537746787071,0.1775141602754593,0.1720149341970682,0.18222960069775582,0.3664887595663265,0.7048911800814899,0.6542279827261999,0.7717473095981009
Dataset_Shard_0000000_0099999,train,7nYRFn4c0B8,1,50,0.05910697165876627,0.04466537944972515,0.14418301057070493,0.1378935059905052,0.1883887405693531,0.22778220663265306,0.5453875202721812,0.5089210540399498,0.6978445081798827
Dataset_Shard_0000000_0099999,train,7nYRFn4c0B8,2,50,0.08422773204743862,0.04942040517926216,0.17364227414131164,0.1662702178955078,0.21607980474829674,0.3139588647959184,0.6304798613410313,0.595850411233975,0.7497808998001102
Dataset_Shard_0000000_0099999,train,7nYRFn4c0B8,5,50,0.09791931409388781,0.05755359306931496,0.1906194929778576,0.18872378185391425,0.22442632630467416,0.35360092474489796,0.6857670422568745,0.6651904611288931,0.7755448965217714
Dataset_Shard_0000000_0099999,train,7nYRFn4c0B8,10,50,0.13796373315155505,0.08939972147345543,0.22578972190618515,0.2215333589911461,0.25078296557068824,0.5083709343112245,0.7620291087938972,0.7455989904009762,0.8319352374191091
Dataset_Shard_0000000_0099999,train,7tf2BC4mC8s,1,50,0.03722845364362001,0.030927225947380066,0.11669866919517517,0.09298502206802368,0.16823584116995335,0.16748166454081634,0.5713014677913398,0.5194860401200474,0.7029439820845633
Dataset_Shard_0000000_0099999,train,7tf2BC4mC8s,2,50,0.04455858364701271,0.040602266788482666,0.12959656417369841,0.10210221208631992,0.19029189959168435,0.2289389349489796,0.6304274533533519,0.5770361552732433,0.7610445811916366
Dataset_Shard_0000000_0099999,train,7tf2BC4mC8s,5,50,0.06286649210378528,0.04547104053199291,0.17947361342608928,0.14767134055495262,0.24266479164361954,0.34833466198979596,0.7436860901651374,0.7022796146582977,0.8403790996645059
Dataset_Shard_0000000_0099999,train,7tf2BC4mC8s,10,50,0.0866849234700203,0.06847064569592476,0.20086427196860313,0.1643092368543148,0.27180442288517953,0.45615632971938774,0.7903570552413274,0.7572810085762641,0.8724591067103866
Dataset_Shard_0000000_0099999,train,87ygy8_a7Uk,1,50,0.10432591054588557,0.07913551107048988,0.18018949538469314,0.1825978223979473,0.1952314355969429,0.349304049744898,0.5829303495030781,0.5417160151966052,0.6496140589359285
Dataset_Shard_0000000_0099999,train,87ygy8_a7Uk,2,50,0.13942123785614968,0.114700797945261,0.21914215594530106,0.2138383138179779,0.24397019520401955,0.4556118463010204,0.6515233111638836,0.5988803612326528,0.7232803786065257
Dataset_Shard_0000000_0099999,train,87ygy8_a7Uk,5,50,0.1659485399723053,0.14098580926656723,0.23964376732707024,0.22828053526580333,0.27183482244610785,0.5603352200255103,0.7173819035696166,0.675540585795662,0.7794106085814656
Dataset_Shard_0000000_0099999,train,87ygy8_a7Uk,10,50,0.2017265610396862,0.20831254124641418,0.2885065966844559,0.2736249104142189,0.305814348757267,0.6446460459183673,0.8098368773132308,0.768620681090504,0.8553612797070808
Dataset_Shard_0000000_0099999,train,8BgfmtrtmLI,1,50,0.027700174283236265,0.020032517611980438,0.11899574741721153,0.10652565322816372,0.16475284211337565,0.12308793048469388,0.5710799059969459,0.5469774381174287,0.6787550862286238
Dataset_Shard_0000000_0099999,train,8BgfmtrtmLI,2,50,0.03496663101017475,0.030260019935667515,0.13083208955824374,0.11790852129459381,0.17854217238724232,0.14830516581632652,0.5987724111567462,0.5762883592952217,0.6991395421745402
Dataset_Shard_0000000_0099999,train,8BgfmtrtmLI,5,50,0.051039793230593204,0.043547771871089935,0.15193613186478616,0.13133694492280484,0.21260954596102238,0.23141980229591838,0.6902244348837128,0.6616324994180287,0.7883464294213841
Dataset_Shard_0000000_0099999,train,8BgfmtrtmLI,10,50,0.04873823013156652,0.03357543423771858,0.13835867151618003,0.12206830166280269,0.18488938741385938,0.2114325573979592,0.6514593895232484,0.6253290758507606,0.7299944491441847
Dataset_Shard_0000000_0099999,train,8Fo-MdmXmBE,1,50,0.06853503882884979,0.06729257851839066,0.12505120404064654,0.09956534035503864,0.18050535291433334,0.3465381855867347,0.6540353945953479,0.6048705084329581,0.7702989655897214
Dataset_Shard_0000000_0099999,train,8Fo-MdmXmBE,2,50,0.09532308541238307,0.08718885853886604,0.1617847791314125,0.12575702205300332,0.23211561426520347,0.45444515306122446,0.7540178382960764,0.698192238961969,0.8734325296283472
Dataset_Shard_0000000_0099999,train,8Fo-MdmXmBE,5,50,0.10804889097809792,0.10632303729653358,0.16716529458761215,0.12854951195418834,0.24282212913036347,0.5071396683673469,0.7572000699465049,0.7063591478844983,0.8684407437877287
Dataset_Shard_0000000_0099999,train,8Fo-MdmXmBE,10,50,0.12168521925807,0.11352406814694405,0.195341607183218,0.15096208646893503,0.2848197984695435,0.5680608258928571,0.8179194873808886,0.7733441817368351,0.9185404838933023
Dataset_Shard_0000000_0099999,test,8e9ejcfVQfY,1,50,0.0546076620882377,0.045710885897278786,0.23165308273441043,0.21211646996816852,0.2503502003151516,0.1659474649234694,0.7581796229091328,0.7296175033718338,0.8069052401493011
Dataset_Shard_0000000_0099999,test,8e9ejcfVQfY,2,50,0.072459706091322,0.044675158336758614,0.26668254370277283,0.24171691699360964,0.28871653830312427,0.21762755102040818,0.8325098849022422,0.8155321406294553,0.8571285848337864
Dataset_Shard_0000000_0099999,test,8e9ejcfVQfY,5,50,0.10484750848263502,0.11179398372769356,0.3152606066642329,0.2972759134788066,0.3321851413277909,0.35083984375,0.8806959941094115,0.8696093256664723,0.8999848999566796
Dataset_Shard_0000000_0099999,test,8e9ejcfVQfY,10,50,0.10545678220689297,0.08972664922475815,0.32568254113197326,0.30767641559243203,0.3397977423667908,0.31810427295918364,0.9221770609161447,0.9076454883370679,0.9388471233891152
Dataset_Shard_0000000_0099999,train,8efNcdaz4zU,1,50,0.05288479093462229,0.04075898975133896,0.17892304949462415,0.16561219498515128,0.20525920733809472,0.19359654017857142,0.6668250158353026,0.6174196226035442,0.7881112951068306
Dataset_Shard_0000000_0099999,train,8efNcdaz4zU,2,50,0.06385154943913221,0.054875532165169716,0.21333397388458253,0.19868699356913566,0.2396482415497303,0.24086854272959182,0.7337911074770349,0.6882693290029944,0.8551016913207846
Dataset_Shard_0000000_0099999,train,8efNcdaz4zU,5,50,0.07878161936998368,0.06508814543485641,0.22442863434553145,0.20875506669282914,0.24254173144698143,0.31142578125,0.7806809655896784,0.7355668531375512,0.8750126367667853
Dataset_Shard_0000000_0099999,train,8efNcdaz4zU,10,50,0.07655333686619997,0.06694488972425461,0.2237558199465275,0.2095542347431183,0.2462827017903328,0.3285853794642857,0.7930051223462758,0.7455454830148792,0.8995504111280955
Dataset_Shard_0000000_0099999,train,8rYV4ViS9U4,1,50,0.04356443289667368,0.02086880523711443,0.10343141704797745,0.09987356359139085,0.15305141277611256,0.13956752232142858,0.43660614627593625,0.42413561178689413,0.6304129542478363
Dataset_Shard_0000000_0099999,train,8rYV4ViS9U4,2,50,0.0392389528080821,0.02517087571322918,0.12488342974334955,0.12009717591106892,0.18671986415982247,0.1459964923469388,0.5137140040695592,0.5024060816823759,0.6924821423798726
Dataset_Shard_0000000_0099999,train,8rYV4ViS9U4,5,50,0.06886108543723822,0.031080856919288635,0.14282599076628685,0.13818835332989693,0.196083812341094,0.24170001594387755,0.5582496135263678,0.5477825879139957,0.7096276764878808
Dataset_Shard_0000000_0099999,train,8rYV4ViS9U4,10,50,0.08869976105168462,0.045682478696107864,0.1687326894700527,0.16139442712068558,0.24803623519837856,0.30813058035714286,0.6147327613299192,0.601345261004779,0.7970198610151897
Dataset_Shard_0000000_0099999,train,91wTIWNvkCg,1,50,0.05039383308961987,0.03459618426859379,0.1384516555070877,0.14610558517277242,0.1300483723729849,0.23027144451530612,0.6320278522284377,0.6216681908897761,0.6750092006763245
Dataset_Shard_0000000_0099999,train,91wTIWNvkCg,2,50,0.05215640561655164,0.03735722415149212,0.14188057444989682,0.15096309907734395,0.12774169869720936,0.24933514030612244,0.6583164698849946,0.6472121978532325,0.7159117926794362
Dataset_Shard_0000000_0099999,train,91wTIWNvkCg,5,50,0.06343361461535096,0.0472601018846035,0.1722788781672716,0.18690553583204747,0.14884630903601648,0.284652024872449,0.7390404179312877,0.7327567445821371,0.791446173144865
Dataset_Shard_0000000_0099999,train,91wTIWNvkCg,10,50,0.07657962266355753,0.0617580097168684,0.1703629484772682,0.18027992457151412,0.15586620986461638,0.3956879783163265,0.806805077602847,0.8094355194947643,0.8363003038907884
