video_id,split,shard,temporal_distance,pairs,mean_ssim,median_ssim,std_ssim,mean_mae,mean_mse,mean_psnr
PQO_bd79mec,val,Dataset_Shard_0200000_0299999,2,50,0.28641790330410005,0.23273538053035736,0.15788205621211432,0.1902567146718502,0.06871347898500972,12.917106836134579
TMhssQ2rLOc,val,Dataset_Shard_0200000_0299999,2,50,0.5328876084089279,0.5398824214935303,0.10339404541783316,0.11588461756706238,0.046923221442848446,13.800117797700711
YBdiEmhvUL4,val,Dataset_Shard_0200000_0299999,2,50,0.6055726435780525,0.7235103249549866,0.31066406258337537,0.08886785705573857,0.02760355497333876,20.378267727191957
YNJTgfO5Mvs,val,Dataset_Shard_0200000_0299999,2,50,0.6284061290323735,0.6477830111980438,0.15975355652408726,0.08326166726648808,0.028297152477316557,16.52193567822357
YufGRlASfNw,val,Dataset_Shard_0200000_0299999,2,50,0.3948296085000038,0.4042752981185913,0.15936903164547794,0.11739039711654187,0.033834285167977214,15.807022980037818
aRF_slIwqM4,val,Dataset_Shard_0200000_0299999,2,50,0.7540041434764863,0.8001682758331299,0.1574474424672554,0.07718439460732043,0.02561052049131831,18.02804423379436
bF1ORN7QtkE,val,Dataset_Shard_0300000_0399999,2,50,0.8619872617721558,0.8820479810237885,0.13547715175852937,0.04008958095684648,0.012199375089257955,21.648599782880037
e0x_uAwuUVE,val,Dataset_Shard_0300000_0399999,2,50,0.5238099154829979,0.5677825510501862,0.19589188914952235,0.13232671007514,0.048326615402475,14.67279197004201
e6FMbxEpdus,val,Dataset_Shard_0300000_0399999,2,50,0.7819079267978668,0.8027238547801971,0.12950059442620032,0.052381120221034506,0.012475328720799438,22.019763661106396
eFquyliJz0U,val,Dataset_Shard_0300000_0399999,2,50,0.38836911231279375,0.3503802716732025,0.16845109532215227,0.12183974400162696,0.03811961306259036,15.149064747825202
erLQ1Ojy-TQ,val,Dataset_Shard_0300000_0399999,2,50,0.5275176000595093,0.5253253877162933,0.22631814676810674,0.12919269628822805,0.04618134932592511,14.428034257166503
fOLyRAD-0Zw,val,Dataset_Shard_0300000_0399999,2,50,0.7689311090111732,0.7845265865325928,0.12968245242361445,0.06840121993795037,0.02108027191599831,18.175023836050663
hWgU6TyNnkw,val,Dataset_Shard_0300000_0399999,2,50,0.7944012367725373,0.8024837076663971,0.08289936890382608,0.045455639846622944,0.010663144883073983,21.450838893489713
i4AW7iRDqsU,val,Dataset_Shard_0300000_0399999,2,50,0.8721474540233612,0.8766610622406006,0.0807045149922883,0.034410159187391404,0.011240518396953121,21.914703555189384
jzgW4PGt3XE,val,Dataset_Shard_0300000_0399999,2,50,0.696290490180254,0.729706346988678,0.23027005483076785,0.09369681150652469,0.039434660902479664,18.127354539409772
kxunkO4v048,val,Dataset_Shard_0300000_0399999,2,50,0.8336858409643173,0.84890216588974,0.10711292644924733,0.05198262370191514,0.014956082620483358,21.717512624896912
l7F1MHpB1u0,val,Dataset_Shard_0300000_0399999,2,50,0.6336391124129296,0.7942134439945221,0.2915922824027484,0.08286875212565065,0.024428624360007235,20.44538720631168
lxHmqyU2TSc,val,Dataset_Shard_0300000_0399999,2,50,0.5618205758929252,0.5578193664550781,0.13066427505806152,0.0982267301529646,0.03249065591953695,15.718721793889458
oKwo2V65yJE,val,Dataset_Shard_0400000_0499999,2,50,0.6066668039560318,0.647216409444809,0.13132972721778854,0.09428436547517777,0.03269604322500527,16.089653827202714
p8-hHmHaQkQ,val,Dataset_Shard_0400000_0499999,2,50,0.7314836716651917,0.7298152148723602,0.11036670546269678,0.06275271523743868,0.014129160342272372,19.629182002646917
q-XdFFWSAeQ,val,Dataset_Shard_0400000_0499999,2,50,0.45496969744563104,0.47517646849155426,0.22804860200173435,0.12822800863534212,0.042308852751739325,15.12357475870973
tIZcUgrcWWc,val,Dataset_Shard_0400000_0499999,2,50,0.6820907241106033,0.6979586482048035,0.15516009442158019,0.0809874271415174,0.02467942039715126,17.36603580267968
tUAYRMtMyb0,val,Dataset_Shard_0400000_0499999,2,50,0.7740445762872696,0.8045043051242828,0.14651283819213795,0.07427412562072278,0.02026861665537581,19.877040275993565
wXJY7EQy4Ns,val,Dataset_Shard_0400000_0499999,2,50,0.7222818544507027,0.82541424036026,0.22426388985191478,0.08897906702011824,0.03735456001784769,18.98695506260295
xUp_PDUsIyc,val,Dataset_Shard_0400000_0499999,2,50,0.49726454079151156,0.5141220092773438,0.1665221840367026,0.12040228433907033,0.04967999248765409,13.955800610061853
ysLwpEhLkqI,val,Dataset_Shard_0400000_0499999,2,50,0.8777814471721649,0.8844422996044159,0.08386924170755532,0.03351691189222038,0.008380297869443894,23.10839089271232
zg_dwcSRLxo,val,Dataset_Shard_0400000_0499999,2,50,0.5453334197402,0.4872087687253952,0.1923973636958675,0.12186122376471759,0.046004843851551416,14.386765888697232
-VAjjH6TTts,test,Dataset_Shard_0000000_0099999,5,50,0.7468743282556534,0.7662114202976227,0.09226494689653693,0.06651107732206583,0.02131116799544543,17.642074877798947
-jo_cPHYmjg,test,Dataset_Shard_0000000_0099999,5,50,0.9000181663036346,0.9255323112010956,0.10901390014294403,0.023616967061534523,0.00849640168773476,25.52231714638666
-wUKLCvobpI,test,Dataset_Shard_0000000_0099999,5,50,0.7781617949903011,0.8241062164306641,0.20361827805177452,0.060242134463042024,0.01861376528337132,21.03817482359854
3cwtNTYOszU,test,Dataset_Shard_0000000_0099999,5,50,0.7070606401562691,0.7648599743843079,0.20002548996428596,0.09321325398981571,0.031196008455008268,17.588686048830542
46-qefy8Nwc,test,Dataset_Shard_0000000_0099999,5,50,0.5092765247821808,0.5219415426254272,0.1410336160544004,0.1413904020935297,0.0453973556868732,15.131212578331729
4bA4M-spkoI,test,Dataset_Shard_0000000_0099999,5,50,0.6967781162261963,0.7055477201938629,0.12264577287086528,0.0812042608950287,0.023702477125771112,17.44177870936772
5Cq1OqWFAzw,test,Dataset_Shard_0000000_0099999,5,50,0.6866350144147872,0.7817074060440063,0.2027614916065679,0.10126651678234339,0.04073555786046199,16.708572442944643
5oBOMUXaJwc,test,Dataset_Shard_0000000_0099999,5,50,0.7346050345897674,0.7941775619983673,0.13993323371910016,0.0937823772057891,0.029241078151389956,16.543734483428715
8e9ejcfVQfY,test,Dataset_Shard_0000000_0099999,5,50,0.7294016700983047,0.7142229080200195,0.11930638129743563,0.08585319493897259,0.033996208470634885,16.206077876549543
9azhMaMU4Eo,test,Dataset_Shard_0000000_0099999,5,50,0.7610745930671692,0.7878007292747498,0.13900397696651395,0.061338014136999845,0.016311231644358486,20.240969591079878
CzkK0xSXUMs,test,Dataset_Shard_0100000_0199999,5,50,0.7618098622560501,0.8090064227581024,0.16513345995372194,0.08251839112490415,0.0270788047532551,18.155577083335317
F3BeAm1eM6Y,test,Dataset_Shard_0100000_0199999,5,50,0.6271216037869454,0.6369987726211548,0.14792949910916167,0.0885211843624711,0.031083233118988574,16.2473212076826
HDs_owlm-kM,test,Dataset_Shard_0100000_0199999,5,50,0.425852966606617,0.3867487907409668,0.131074604948699,0.15505393326282502,0.06287889650091529,12.746727148272804
I3ynWCdH9-Q,test,Dataset_Shard_0100000_0199999,5,50,0.5775802540779114,0.5624719858169556,0.18400317141555506,0.09584203861653805,0.027661542491987347,16.950690606637608
J2BXGfLbEQk,test,Dataset_Shard_0100000_0199999,5,50,0.7456411620974541,0.7781209051609039,0.1266697720772867,0.07716512836515904,0.017068129889667036,18.77713604770752
J2x0zNcfLzg,test,Dataset_Shard_0100000_0199999,5,50,0.5531090140342713,0.5778011083602905,0.1460848117620809,0.14840745605528355,0.059118276266381144,13.642864953899107
J72oRFQXj5o,test,Dataset_Shard_0100000_0199999,5,50,0.6106284880638122,0.6439918875694275,0.1712080588509922,0.09842690136283636,0.032134858071804044,16.446695442999207
J8RgC4W1HeU,test,Dataset_Shard_0100000_0199999,5,50,0.8137863832712173,0.8356717526912689,0.07606144967600063,0.05832708902657032,0.023260375820100307,17.62238914437896
KcYwOQfhWUk,test,Dataset_Shard_0100000_0199999,5,50,0.810801654458046,0.815781980752945,0.10969120343834333,0.04901510423049331,0.012292919656028972,21.089900132059274
OLLAoZsGd0Q,test,Dataset_Shard_0200000_0299999,5,50,0.6997066178917885,0.7282049059867859,0.15622380484701331,0.1061205225251615,0.03891696141567081,16.258443243278418
PfsdriLJNvI,test,Dataset_Shard_0200000_0299999,5,50,0.6391194558143616,0.6834302544593811,0.18920967517910445,0.11165516870096326,0.03780789981014095,16.231377873937664
QJ-yAwmzwSs,test,Dataset_Shard_0200000_0299999,5,50,0.7001558154821396,0.7180298566818237,0.10231021337594252,0.06195301901549101,0.016433136169798673,18.898855487025106
QLqrGlVdPCw,test,Dataset_Shard_0200000_0299999,5,50,0.5739858031272889,0.6120113730430603,0.22813208286566553,0.12831307061016559,0.04051952783949673,15.776639536870505
QULIHG8qXNw,test,Dataset_Shard_0200000_0299999,5,50,0.4134495510160923,0.3137577921152115,0.24866841929961855,0.18469946712255478,0.07180751902982592,12.944923313379858
S-x-08mtMhM,test,Dataset_Shard_0200000_0299999,5,50,0.7272100299596786,0.7603211402893066,0.16478367318159812,0.07607210570480674,0.022084342339517206,20.033745586491822
c3SQmrJFsLY,test,Dataset_Shard_0300000_0399999,5,50,0.6532167768478394,0.6722649931907654,0.2510758116439795,0.08856379119679332,0.0317408882570453,17.409831311433496
hY6RjtE0L18,test,Dataset_Shard_0300000_0399999,5,50,0.6016300171613693,0.6033025979995728,0.18590028232602296,0.11879233337938785,0.043533757998084184,15.576346241121515
kMMFVGirbAo,test,Dataset_Shard_0300000_0399999,5,50,0.7589998370409012,0.8088752329349518,0.13304689790021312,0.07271021075546741,0.030430209361948072,16.668894082596886
lFhCwScSprM,test,Dataset_Shard_0300000_0399999,5,50,0.6010518959164619,0.6676960289478302,0.18113148598841014,0.14581773586571217,0.06819946949137375,14.01610315260866
n72VzMg9PvU,test,Dataset_Shard_0300000_0399999,5,50,0.6570984935760498,0.7228197157382965,0.1976294320479636,0.09774354513734579,0.03458213162608445,16.54523467895852
nVCvscVOQJM,test,Dataset_Shard_0300000_0399999,5,6,0.8212319115797678,0.9003569781780243,0.1737161989995362,0.04058746031175057,0.010266346313680211,21.904679026312454
nVCvscVOQJM,test,Dataset_Shard_0400000_0499999,5,44,0.6489193947477774,0.6507821679115295,0.08400720416229196,0.07044398771937598,0.019031538839705965,17.619139828707418
ncA2W_lCihM,test,Dataset_Shard_0400000_0499999,5,50,0.7528906011581421,0.7833910286426544,0.10092539199931293,0.09906673055142164,0.024346732264384628,17.333026303275513
rSvMG28dPqk,test,Dataset_Shard_0400000_0499999,5,50,0.5526217377185821,0.5750516057014465,0.13481414976835202,0.13476060904562473,0.05623327869921923,13.246162105588812
sM1dnw-TOcE,test,Dataset_Shard_0400000_0499999,5,50,0.5371618350595235,0.4095412790775299,0.277153496188234,0.13126496572047472,0.048168235486373306,15.512376924236566
tFReD_CSTZQ,test,Dataset_Shard_0400000_0499999,5,50,0.4985589998960495,0.4303825944662094,0.27336424384807095,0.15178394638001919,0.06267444835742936,14.931298509692274
uLa8mjhrP18,test,Dataset_Shard_0400000_0499999,5,50,0.7635243654251098,0.7801970541477203,0.12050290474005543,0.055060603264719246,0.014383742539794185,20.196233254788126
uaW87-Yz9wQ,test,Dataset_Shard_0400000_0499999,5,50,0.6017282105982303,0.6679642200469971,0.2231540178394993,0.09504200767725707,0.030305281737819312,16.822285708185976
udfXY1v4lks,test,Dataset_Shard_0400000_0499999,5,50,0.6944034969806672,0.696050763130188,0.14000268597821122,0.1040904924273491,0.03456464916933328,16.454760554148447
wxv1SDr8Kck,test,Dataset_Shard_0400000_0499999,5,50,0.4708755126595497,0.41831690073013306,0.1602182199066267,0.16087892398238182,0.06025540493428707,13.050041972394503
xfv3d809TTc,test,Dataset_Shard_0400000_0499999,5,50,0.5020030906796455,0.48314544558525085,0.20031094116504658,0.16356927946209907,0.06834613925777376,13.229185124706413
zHY3o_AprOU,test,Dataset_Shard_0400000_0499999,5,50,0.3552807813882828,0.316465824842453,0.172301908966368,0.12189947374165058,0.03597970396280289,15.489211193796507
-Hs-zuBOlQE,train,Dataset_Shard_0000000_0099999,5,50,0.7545740082859993,0.8579615950584412,0.24520330791194597,0.0434086055867374,0.011368397516198456,21.22716223451581
-J04CE5dA74,train,Dataset_Shard_0000000_0099999,5,50,0.6854730987548828,0.7071331143379211,0.17905081996776717,0.09225656360387802,0.02886944233439863,16.84519661463753
-Qoo3Uq5-50,train,Dataset_Shard_0000000_0099999,5,50,0.4631940159201622,0.437759205698967,0.262074165251455,0.14785265717655421,0.05650272409897297,14.216922313965465
-bqSDAsWptU,train,Dataset_Shard_0000000_0099999,5,50,0.5499873253703117,0.6508561074733734,0.29397233002620576,0.12609768752008677,0.047256097111385315,15.19087351096769
-tqqp2KwCIQ,train,Dataset_Shard_0000000_0099999,5,50,0.7556865167617798,0.7507518827915192,0.06159706680450394,0.09117208793759346,0.027733835130929946,16.232740229595045
02MD08BgFZ0,train,Dataset_Shard_0000000_0099999,5,50,0.34665431320667267,0.143153578042984,0.3398252646472248,0.17030527021735906,0.0697480624774471,13.930265242287177
0FxsmwVeriw,train,Dataset_Shard_0000000_0099999,5,50,0.5346525606513023,0.5218258798122406,0.2283234543667667,0.1360506760329008,0.046592168165370824,14.727378001383173
0NN6ySHCHVA,train,Dataset_Shard_0000000_0099999,5,50,0.26184007450938224,0.1508198156952858,0.2317781979318037,0.1777618480473757,0.06148995492607355,13.001022470647243
0TJxBDyP9dw,train,Dataset_Shard_0000000_0099999,5,50,0.6321523874998093,0.6477960050106049,0.13752262863231773,0.1318915719166398,0.05339892844669521,13.742266490805502
0U2jrFZuBZM,train,Dataset_Shard_0000000_0099999,5,50,0.730916355252266,0.7894011735916138,0.1380030741637182,0.06575658248737454,0.016430867998860777,19.65287863807288
0ZSqAjagrVo,train,Dataset_Shard_0000000_0099999,5,50,0.6660525611042977,0.6896073520183563,0.17631800079675175,0.08927621375769376,0.026596083811018616,17.546306466638846
0uLJTnNb2Es,train,Dataset_Shard_0000000_0099999,5,50,0.8323574763536453,0.8358640372753143,0.07483576712716664,0.04686125434935093,0.009124682745896279,21.681693526339224
0w6Ky8PBYSQ,train,Dataset_Shard_0000000_0099999,5,50,0.4443118792772293,0.29091089963912964,0.26690385073668077,0.16788745983794798,0.06808140941248667,15.119306484081356
0zLSpoyKV_A,train,Dataset_Shard_0000000_0099999,5,50,0.5379444736242295,0.5425486862659454,0.12203760244117925,0.1836137831956148,0.08406834503635764,11.805328519914497
10gPc7VqgJk,train,Dataset_Shard_0000000_0099999,5,50,0.575823635160923,0.5600322186946869,0.13958877051273755,0.10809875067323446,0.03207752341404557,15.801417836044688
1ER3kxd2RvQ,train,Dataset_Shard_0000000_0099999,5,50,0.7441627460718155,0.764151930809021,0.11633482969080511,0.07600720226764679,0.02740888050291687,17.451248524603677
1FhZqPfKWjE,train,Dataset_Shard_0000000_0099999,5,50,0.7901279789209366,0.8024707436561584,0.09996325286943,0.046815191227942705,0.011746270039584488,20.453013980008457
1YmFjGfQGnw,train,Dataset_Shard_0000000_0099999,5,50,0.6924064326286316,0.7270323932170868,0.12337884693900998,0.09317012194544078,0.033086895644664764,16.159937301497166
1cMfYuRTDX4,train,Dataset_Shard_0000000_0099999,5,50,0.15090646132826804,0.14106395095586777,0.06122889340028754,0.2886508372426033,0.13664421416819095,8.847365574537633
1heJXaiMZBw,train,Dataset_Shard_0000000_0099999,5,50,0.7862276560068131,0.8562419414520264,0.15657179063492302,0.048810164872556926,0.015319358971901238,19.793235384296715
1hla9mZZWKM,train,Dataset_Shard_0000000_0099999,5,50,0.5078911405801773,0.49327850341796875,0.1510687786788878,0.1319415108859539,0.04775931741110981,13.847910916199291
1jkQfyIl7Kg,train,Dataset_Shard_0000000_0099999,5,50,0.7238803952932358,0.7638823390007019,0.18197389155414118,0.07612248614430428,0.020443579310085624,18.68439880143119
1kyGOkXUEKI,train,Dataset_Shard_0000000_0099999,5,50,0.6447222131490707,0.6849582195281982,0.17920768748038468,0.13666958450572564,0.04829536006014678,15.077062284993037
27uEnvzS8O4,train,Dataset_Shard_0000000_0099999,5,50,0.41376187711954115,0.42637062072753906,0.08872535440989211,0.13704018741846086,0.04686070293188095,13.717177745159146
2KbVOj8YcRw,train,Dataset_Shard_0000000_0099999,5,50,0.49439278155565264,0.516977071762085,0.16354003964599664,0.14917629174888133,0.056548084076493976,13.63798953009868
2ZnT6CqmPoQ,train,Dataset_Shard_0000000_0099999,5,50,0.466733945608139,0.47575409710407257,0.13006336204530866,0.12440458439290523,0.04750803530216217,13.967041342091159
2aDuMKNR8Z0,train,Dataset_Shard_0000000_0099999,5,50,0.7087826770544052,0.7062187790870667,0.12442660146240091,0.07148021502420306,0.022204568770248442,17.78051733247366
2el-ZR4A4D4,train,Dataset_Shard_0000000_0099999,5,50,0.7491091442108154,0.755274772644043,0.08504085135002919,0.05585659801959991,0.017289819922298194,18.439459324831677
3AR1FxFue7c,train,Dataset_Shard_0000000_0099999,5,50,0.6905668354034424,0.7170138359069824,0.19480757390344533,0.06986759513616563,0.024518241905607283,18.28742583344113
3Cg8-eoNXdY,train,Dataset_Shard_0000000_0099999,5,50,0.5242753231525421,0.564650148153305,0.2239586042170285,0.1651828219741583,0.07822770033031702,12.106999452306315
3YwJ5Fzodfk,train,Dataset_Shard_0000000_0099999,5,50,0.8261739885807038,0.8321829438209534,0.0631724797620433,0.04462874343618751,0.009872686022426934,20.97081390491758
3p5gb_JqO78,train,Dataset_Shard_0000000_0099999,5,50,0.5164191418886185,0.6578192114830017,0.24920107430862048,0.10745442472398281,0.03215460266452283,15.669994734115058
3sty8XW-6FU,train,Dataset_Shard_0000000_0099999,5,50,0.5350033837556839,0.4768730401992798,0.21500479962242133,0.12206204887479544,0.04228774099145085,15.592584197354709
3xK6shdTeCs,train,Dataset_Shard_0000000_0099999,5,50,0.6235493361949921,0.6545530259609222,0.1263066017238447,0.08460051983594895,0.02077028670348227,17.469215101797943
49dGxeU0X5E,train,Dataset_Shard_0000000_0099999,5,50,0.64054618537426,0.6309534311294556,0.1872752450467053,0.07705393882468342,0.020340452601667492,18.656004031126027
4EtAcruEhTI,train,Dataset_Shard_0000000_0099999,5,50,0.5562568512558937,0.6106516718864441,0.18579085732107584,0.15453802235424519,0.07381884086877108,12.73500973373818
4FjwzNlLCdU,train,Dataset_Shard_0000000_0099999,5,50,0.780506943911314,0.8170764446258545,0.15107563720807143,0.05834984576329589,0.016198188128182665,19.492425915094646
4KfWaQz2Qxg,train,Dataset_Shard_0000000_0099999,5,50,0.782600262761116,0.8476096093654633,0.19045453186138764,0.0651372417807579,0.02552289609797299,18.756418462176487
4OwtoyYoSKY,train,Dataset_Shard_0000000_0099999,5,50,0.5477573519945145,0.5720908343791962,0.22757553174353734,0.14202430864796042,0.05657718786969781,14.290937289031971
4ZL5KtH01eQ,train,Dataset_Shard_0000000_0099999,5,50,0.50097047239542,0.5328720510005951,0.19827013436631327,0.1404395643621683,0.05222209198400378,13.829431190413596
4ciVQzZxNkk,train,Dataset_Shard_0000000_0099999,5,50,0.6675092053413391,0.6805561482906342,0.13939959651071882,0.08856824055314064,0.027118663424625992,17.087012963417422
4xuwsEvzX1g,train,Dataset_Shard_0000000_0099999,5,50,0.5332057556509971,0.54852694272995,0.146538692846761,0.11214330323040485,0.03869456239975989,15.20419652092736
51bXx1vyjBE,train,Dataset_Shard_0000000_0099999,5,50,0.546528408229351,0.6781396269798279,0.3047842653137763,0.11613598113879561,0.039863430238328876,16.33956896191662
59_VE9iR-fE,train,Dataset_Shard_0000000_0099999,5,50,0.41691757053136824,0.3990142345428467,0.194687180212052,0.152870724350214,0.0483734087459743,14.211416993452943
5GLtwzZw3tc,train,Dataset_Shard_0000000_0099999,5,50,0.5109648841619492,0.46048417687416077,0.15006045831312256,0.10488730046898126,0.03310746919363737,15.62170718925271
5HzD-gmSlU0,train,Dataset_Shard_0000000_0099999,5,50,0.5058724451065063,0.4421035796403885,0.17857247917141172,0.1341845388710499,0.06018602265045047,13.872951578329248
5ITYjnz12-Y,train,Dataset_Shard_0000000_0099999,5,50,0.5823102420568467,0.5936536192893982,0.1234017511811423,0.13205866262316704,0.05064200257882476,13.709451943385984
5USYVhzhMes,train,Dataset_Shard_0000000_0099999,5,50,0.5548086833953857,0.6908275187015533,0.28549816654042953,0.1100310381129384,0.03544111925410107,16.486620432823965
5sNeoy5PKug,train,Dataset_Shard_0000000_0099999,5,50,0.6259084731340409,0.6272424161434174,0.13686934789485677,0.0915531288459897,0.03463028833270073,15.71546171904627
5smiMjCVrkg,train,Dataset_Shard_0000000_0099999,5,50,0.7111475297808647,0.7952412664890289,0.22934659504308744,0.08433512026444077,0.032193818029481916,18.20561280688348
6KzSnrEFKlU,train,Dataset_Shard_0000000_0099999,5,50,0.69166724473238,0.8736589848995209,0.3151514775152128,0.08192053813487292,0.026979532628320157,19.239762793168385
6QNI1KTP-uA,train,Dataset_Shard_0000000_0099999,5,50,0.6073468685150146,0.6766868829727173,0.20874182808815156,0.10276085473597049,0.033965515741147104,16.585254192444154
6QeMNsQww3A,train,Dataset_Shard_0000000_0099999,5,50,0.0832307481020689,0.0855582170188427,0.01829078179677338,0.1956380468606949,0.06696025989949703,11.867054778822586
6mmq34Ib8xg,train,Dataset_Shard_0000000_0099999,5,50,0.47262712389230727,0.5601317882537842,0.2367318214319862,0.15750913951545953,0.05920401498675346,13.407185631784962
6oSMlrVPW8w,train,Dataset_Shard_0000000_0099999,5,50,0.8190894901752472,0.8260917365550995,0.09188555072222838,0.040447486769407986,0.011075066837947815,21.234991659832108
6rdUDJMfJQc,train,Dataset_Shard_0000000_0099999,5,50,0.7296284890174866,0.7542596161365509,0.11127499282405404,0.0592183655500412,0.016423496142961083,19.60582354830067
6s1nSHVMZwM,train,Dataset_Shard_0000000_0099999,5,50,0.5636973756551743,0.5137026309967041,0.17330354306634652,0.12630936258472503,0.04473675790210109,15.196712838026793
6ys4etJ1IFg,train,Dataset_Shard_0000000_0099999,5,50,0.3025237360596657,0.2712586224079132,0.13596640325343326,0.18586226910352707,0.07059792250394821,12.423630908828839
77rVIqWlxNU,train,Dataset_Shard_0000000_0099999,5,50,0.7910988131165504,0.8245676755905151,0.1819343569090029,0.05570293616503477,0.01922592517454177,19.265787179128615
79n77IIyriY,train,Dataset_Shard_0000000_0099999,5,50,0.6145318365097046,0.6213595867156982,0.1511007444143942,0.11821387004107237,0.04721503891982138,14.91223012178138
7Uke7HVpaeA,train,Dataset_Shard_0000000_0099999,5,50,0.6364023080468177,0.6691831052303314,0.13534122467209952,0.08722438558936119,0.027333200639113785,16.92681192565058
7ZUOn2pZRls,train,Dataset_Shard_0000000_0099999,5,50,0.7112516528367996,0.7969266772270203,0.23601720175213406,0.09863387055695057,0.04976657247636467,18.343580908261455
7erD56xKJaM,train,Dataset_Shard_0000000_0099999,5,50,0.20632465407252312,0.17926190793514252,0.10150538471031022,0.2773112380504608,0.13945391599088908,9.029630733511848
7nFvvB200qQ,train,Dataset_Shard_0000000_0099999,5,50,0.7035308210551738,0.7234938442707062,0.17055075672342482,0.06920508239418269,0.022402812582440673,18.37282606060935
7nYRFn4c0B8,train,Dataset_Shard_0000000_0099999,5,50,0.5784739251434803,0.7402894794940948,0.24605990001922473,0.11809610836207866,0.04439734061248601,15.064813942177002
7tf2BC4mC8s,train,Dataset_Shard_0000000_0099999,5,50,0.8385363602638245,0.8461136817932129,0.06443741025847063,0.05323907557874918,0.01021257164888084,21.11402753099091
87ygy8_a7Uk,train,Dataset_Shard_0000000_0099999,5,50,0.4888135467469692,0.5388449132442474,0.21231393997154113,0.14390283867716788,0.056118561830371616,13.323100350827277
8BgfmtrtmLI,train,Dataset_Shard_0000000_0099999,5,50,0.7734388095140458,0.8215838670730591,0.16048680719133288,0.049070525243878366,0.011623223479837179,21.128095335367156
8Fo-MdmXmBE,train,Dataset_Shard_0000000_0099999,5,50,0.4359183022379875,0.4128655940294266,0.10915505901096946,0.10977339833974838,0.03218324831686914,15.660686652197242
8efNcdaz4zU,train,Dataset_Shard_0000000_0099999,5,50,0.7614458364248275,0.7871188223361969,0.10503691435720312,0.07132650949060917,0.024195344485342503,17.15291780991271
8rYV4ViS9U4,train,Dataset_Shard_0000000_0099999,5,50,0.7363561744987964,0.8183632493019104,0.24517097157466805,0.07444351358339191,0.028305989722139203,19.703855161955502
91wTIWNvkCg,train,Dataset_Shard_0000000_0099999,5,50,0.7047752958536148,0.7567733228206635,0.1475005898421101,0.07534216171130538,0.027816860270686448,18.13284925173567
96ChCVGsYPM,train,Dataset_Shard_0000000_0099999,5,50,0.7275089544057846,0.7890702486038208,0.16310211502458621,0.06387415777891875,0.02263479620218277,17.926409359995557
9AE2GviExXs,train,Dataset_Shard_0000000_0099999,5,50,0.4403187158703804,0.42143702507019043,0.11543981895799253,0.12736191660165785,0.04092486884444952,14.318354360254919
9MPPZdAWF4U,train,Dataset_Shard_0000000_0099999,5,50,0.807643393278122,0.8184857070446014,0.07669760650212971,0.059011828526854514,0.01801569589879364,18.486081506603263
9Tq2xbgsGkM,train,Dataset_Shard_0000000_0099999,5,50,0.34510426998138427,0.32667773962020874,0.1729054205389794,0.2102460904419422,0.08202606694772839,11.67242119127207
9lVD-SGOSjg,train,Dataset_Shard_0000000_0099999,5,50,0.21875027000904082,0.18260698020458221,0.13106580855161776,0.22008144192397594,0.10113118939101697,10.649314096935322
9oBVaGfsKf4,train,Dataset_Shard_0000000_0099999,5,50,0.5543550601601601,0.5712511241436005,0.2119728520816677,0.12739752140827476,0.05180527481250465,15.235041844906327
9vQKn6w95ow,train,Dataset_Shard_0000000_0099999,5,50,0.2878907208144665,0.27098293602466583,0.09491865086967162,0.1782363823056221,0.05909827973693609,12.62395433678919
9yQHxxtlxt4,train,Dataset_Shard_0000000_0099999,5,50,0.7860024571418762,0.8019979298114777,0.08446325762292962,0.05070476230233908,0.012668682099319994,20.542902201255593
A2dimG5cbgc,train,Dataset_Shard_0000000_0099999,5,50,0.7392195236682891,0.7878290712833405,0.1411886062194318,0.08028978222981095,0.035647911154665056,15.809714708047638
AE1Dd0KPmlw,train,Dataset_Shard_0000000_0099999,5,50,0.5492607954144478,0.4892878234386444,0.28442881275586024,0.1096062812814489,0.03586393053403299,17.87899407549289
AG0EifkPvGY,train,Dataset_Shard_0000000_0099999,5,50,0.30450398921966554,0.2747812122106552,0.13019224838071455,0.17835647568106652,0.060237856386229395,12.730809206969502
AKC7bYyldHo,train,Dataset_Shard_0000000_0099999,5,50,0.8602654123306275,0.9058332741260529,0.12590192863077182,0.03349956267746165,0.007680259705193748,24.892077453260125
AOHQ0aYQ4QI,train,Dataset_Shard_0000000_0099999,5,50,0.6710026839375496,0.70536670088768,0.19308479361583833,0.0782580373995006,0.02434287200216204,17.64526999562806
AQ_qy4s9-58,train,Dataset_Shard_0000000_0099999,5,50,0.5080539324879646,0.5298587083816528,0.16435935162825416,0.12658501353114843,0.04150648171082139,15.314554283556602
AXEbpZ0lhEM,train,Dataset_Shard_0000000_0099999,5,50,0.46507159948349,0.48848429322242737,0.15767742157190937,0.1333064743131399,0.053163128225132826,13.5824256626692
Aw4Vaqqq_Eg,train,Dataset_Shard_0000000_0099999,5,50,0.6728878545761109,0.8366155326366425,0.2857952345006686,0.08484861135482788,0.029298170041292905,17.86672088699495
Aymbap8XcG8,train,Dataset_Shard_0000000_0099999,5,50,0.5400485010445117,0.6113757193088531,0.2363136960287803,0.11962716802954673,0.04084088619798422,15.296817201164753
AzqgcU5_3mo,train,Dataset_Shard_0000000_0099999,5,50,0.7451698970794678,0.8162487745285034,0.16130334914335365,0.09494047921150922,0.02584383904002607,17.99190991008759
